Country,risk_score,risk_level
Brazil,1798.7322131093003,Medium
Canada,-556.1829763767,Low
India,1276.5789416607004,Medium
India,1472.4790928538,Medium
USA,3435.2557754648,High
Brazil,2444.7036234757,High
India,666.0346086756001,Medium
China,1092.7344612405,Medium
France,1399.1153501875,Medium
India,-48.01305888420001,Low
Australia,-807.9294120462,Low
USA,-655.059963661,Low
Brazil,1809.8353480789,Medium
China,2345.0127579459,High
Germany,1249.784999554,Medium
UK,3895.4885940084,High
Germany,2325.5742579681,High
USA,248.0164017349,Low
Australia,980.8926526502,Medium
Australia,1901.1644707147002,Medium
India,38.08753949620018,Low
Japan,3515.5685208563,High
Australia,3297.9802863894997,High
France,-243.77369110849992,Low
India,-592.0091554525001,Low
Canada,1094.6415656175,Medium
Japan,14.439869594000015,Low
USA,2835.1621315142,High
Japan,3695.1828910476,High
China,2595.4565297607005,High
UK,2578.9050312733,High
USA,2906.4562874513003,High
France,346.3589243274,Low
India,-108.1678706445,Low
Japan,-763.3610818859999,Low
France,-223.16423002450006,Low
Canada,-835.7023477907999,Low
UK,434.26790375310003,Low
Brazil,1154.3555733822006,Medium
Brazil,2830.2908109386003,High
Germany,2783.5828936558005,High
Brazil,2711.1880926909,High
Japan,-1155.9294501452,Low
Germany,1466.1428354361,Medium
Germany,94.88319054830004,Low
Japan,-1148.6860182358,Low
Japan,1969.7672933839997,High
USA,2729.1755349074,High
USA,3352.9128919851996,High
USA,1711.9441113370003,Medium
UK,2947.4119244478006,High
Germany,738.9898121969,Medium
China,-28.9667850843,Low
France,2105.4037891628004,High
Brazil,954.6162230861999,Medium
India,2879.6875509731008,High
India,167.17819770460005,Low
Canada,-732.2142224943,Low
UK,628.5020476564,Medium
UK,1707.2289640434,Medium
Brazil,1515.7854916049,Medium
UK,-496.88892445609986,Low
France,3109.0268899715,High
Australia,516.0996055833001,Low
Australia,1180.0369916887,Medium
Australia,339.53446918329996,Low
France,2342.5732334783006,High
Australia,-750.0627422828,Low
Japan,-624.7267494711,Low
China,930.4054591892001,Medium
France,69.1821173310002,Low
Canada,3346.4828018898,High
India,1144.7607308869003,Medium
India,3883.2127386137004,High
Canada,1972.5792367509998,High
USA,2065.5989921222003,High
Australia,1154.2183144111002,Medium
China,-79.23466429739983,Low
USA,1085.0458194373,Medium
USA,-65.57959533489986,Low
Brazil,2080.0482876738,High
India,2462.1007404376005,High
India,1879.0182402810005,Medium
India,3092.5305326448006,High
India,39.80902314660011,Low
Australia,2976.9188513417002,High
France,2094.7423524212004,High
France,389.8535751794001,Low
Japan,1849.8531060581001,Medium
India,1443.7756469413,Medium
Germany,1333.6248696333005,Medium
France,2157.5557970409,High
France,2708.673039826901,High
France,2502.4228314818997,High
Germany,400.4328019923005,Low
Australia,3190.7134780020006,High
Japan,906.5457479551002,Medium
Brazil,2736.2439076235,High
USA,2228.1229471770002,High
Canada,685.849679354,Medium
China,2964.6565893008,High
USA,552.6638834285002,Low
Germany,1378.4640851557003,Medium
Germany,-237.3555251885998,Low
India,666.0300172476003,Medium
Australia,-226.89197287460001,Low
India,434.9348416735004,Low
UK,-132.18459001919985,Low
UK,2830.9641941549003,High
France,1727.2261432518999,Medium
China,-960.2836960574002,Low
Brazil,-203.36506095560003,Low
UK,2125.6751961491004,High
France,1580.6746708191,Medium
France,1883.5445336258003,Medium
Brazil,1431.0500548836,Medium
Brazil,-998.3510272085,Low
Germany,611.7807771646001,Medium
USA,-364.7184153656999,Low
USA,-359.3009692659,Low
USA,2485.0260105286,High
China,1611.1402270442002,Medium
India,471.2497070213,Low
UK,2250.6954871666,High
UK,1839.9391021381002,Medium
UK,-785.6037182444998,Low
China,2165.5475568877,High
Germany,1473.1876875983003,Medium
Japan,-529.5413828134999,Low
UK,1262.2727755913,Medium
China,-330.40352352980005,Low
France,2453.3261296104,High
Canada,-1217.4543231936998,Low
France,-224.5467537579,Low
Brazil,2546.4127487882006,High
China,-142.9952274077998,Low
India,-1418.8118489436997,Low
India,853.8998234948999,Medium
USA,2749.0793141293007,High
Brazil,-305.590227521,Low
USA,1308.6999424418002,Medium
USA,293.6701683485003,Low
USA,1313.8116265113003,Medium
USA,1427.7789159179,Medium
Japan,2076.6199404556,High
France,3194.1770754236,High
China,2601.9540248599,High
India,632.5242260279,Medium
China,-231.91481580049998,Low
Canada,1339.3431369521,Medium
Japan,1351.0265541460003,Medium
Germany,607.9059966894002,Medium
Brazil,2321.6023458676,High
India,1316.3292694175002,Medium
Japan,2522.3840612756003,High
India,1035.6117111163003,Medium
Brazil,-1118.34802396,Low
India,579.6947377161002,Low
China,895.7148564945,Medium
USA,-666.4519089108999,Low
Germany,1506.4021500212002,Medium
Australia,-191.87254231349982,Low
Japan,372.29833137440005,Low
France,3177.3177191250006,High
Canada,-1338.6276364936998,Low
Brazil,1047.0072567325,Medium
Canada,2840.5797755417,High
USA,2698.4076769487006,High
USA,79.07610706750006,Low
Canada,-909.1852535052999,Low
France,2432.6710459184005,High
Japan,1064.6624358306003,Medium
France,573.5315497204999,Low
Canada,2725.153453882,High
Germany,1413.0240043254003,Medium
USA,3947.1057289611,High
Brazil,2144.7248638868,High
India,-61.73210016209998,Low
Brazil,137.5757242561001,Low
Canada,3439.8322497505997,High
France,2073.0463088512006,High
Japan,2332.1827875298004,High
India,1741.6849242057006,Medium
Brazil,693.4522007217004,Medium
Australia,-342.3334844614001,Low
Japan,-912.0426737784001,Low
USA,1347.4946806267003,Medium
France,879.4716963879001,Medium
Brazil,2489.9073693670002,High
Germany,836.3632872047999,Medium
Brazil,-1165.6929783406001,Low
China,1702.9869900017,Medium
Japan,1152.6517972556005,Medium
Australia,2880.0570839608004,High
USA,1381.5386698871998,Medium
Germany,2424.1867440034002,High
Canada,3570.9987852494005,High
China,2432.3058397388,High
France,2396.9769147625,High
China,-395.28559606249985,Low
India,2685.7735470016005,High
Canada,-377.49039800649996,Low
Germany,1641.0213295033004,Medium
Australia,1737.3976828464001,Medium
Brazil,-818.2694113509001,Low
Brazil,1513.3221333186002,Medium
Japan,1607.4977419215002,Medium
Brazil,-161.97684217549988,Low
Germany,711.3421805467001,Medium
USA,-482.8503108065999,Low
China,1069.1761850122002,Medium
Japan,1991.9004539747002,High
Japan,214.36567598530007,Low
Germany,192.99983106340005,Low
Australia,94.30598705960006,Low
India,2095.2585586405003,High
Canada,1257.9817462188005,Medium
Canada,206.1422364117998,Low
USA,1072.2946780635002,Medium
USA,-86.3294232973999,Low
Germany,409.6704047472,Low
Brazil,917.8276177262999,Medium
USA,1522.7713920265999,Medium
UK,2457.6886563793005,High
Canada,-412.3629663724999,Low
UK,253.97851063830012,Low
France,-310.3637368672,Low
USA,2378.987987423,High
Germany,777.3250396775002,Medium
Canada,3263.0819027805005,High
France,-787.2223618317998,Low
China,-965.6899976621999,Low
India,2501.8672912724005,High
China,2496.7064254438,High
Australia,2091.8559873405998,High
Australia,124.54319180900029,Low
Germany,14.306188362500109,Low
Germany,1602.4562730922003,Medium
India,2640.5461650304,High
Brazil,1852.2977682702003,Medium
USA,3817.0958126402,High
UK,2215.5330353478003,High
India,-1043.8103383137,Low
Australia,627.2507949671999,Medium
Brazil,-228.38752475299998,Low
Japan,651.1573216248,Medium
Germany,2147.2155552671,High
China,1549.1203186227003,Medium
France,1933.7357065992,High
Canada,948.6882880446999,Medium
France,1788.2302735013002,Medium
Japan,1919.6889107826,High
China,1417.392024009,Medium
China,2134.6913454965,High
UK,513.9045186033002,Low
Japan,2994.4435254152,High
China,1031.2755939335002,Medium
USA,3020.1892535241004,High
Germany,772.730193458,Medium
China,-604.9671631173001,Low
France,2330.7705572212003,High
UK,3780.6773196758,High
India,1055.4491446188,Medium
India,-1065.516445326,Low
Japan,688.2955966684001,Medium
India,411.14224632820014,Low
Canada,504.6430378863,Low
India,2386.239247964,High
USA,1060.3952719131,Medium
France,2506.4356755735002,High
UK,2312.295368872001,High
China,1392.9312609287997,Medium
Germany,1227.8712052108003,Medium
Japan,2382.250241502101,High
Canada,1713.7086658007001,Medium
India,1033.0578202883005,Medium
UK,-794.4537351005999,Low
UK,582.5490647579,Medium
Germany,219.0790112001,Low
India,237.57776115720048,Low
UK,1584.8608000415,Medium
USA,2682.6662409314004,High
France,760.7715358227997,Medium
Germany,779.0692655512001,Medium
France,2049.2488638024,High
Canada,1388.3596247797,Medium
France,1592.0056987004,Medium
France,2587.1515232296,High
Brazil,1373.5239186553003,Medium
USA,-128.0422636356002,Low
Japan,2156.2966648978,High
Japan,1373.3643834987001,Medium
Brazil,2059.8882313755003,High
Canada,749.4846088243002,Medium
France,1349.3845823694,Medium
Australia,3099.8069695294007,High
India,2381.2109367746,High
Brazil,3033.8893302835004,High
India,1735.1941315644005,Medium
Canada,71.01276021019999,Low
Brazil,2199.0091451799003,High
Germany,133.83058001080008,Low
Canada,2972.8246044339,High
UK,1220.7070433612998,Medium
USA,2811.3480390399004,High
Germany,-829.1401058191001,Low
Germany,779.9467629168004,Medium
USA,692.2703355525,Medium
Japan,2118.052761696201,High
China,-186.6372516431,Low
France,1012.3887201647001,Medium
Australia,3410.3938045972004,High
France,379.6536478766,Low
India,1456.426032241,Medium
India,-116.17039166949999,Low
Japan,305.1914226831001,Low
USA,3021.4004135354007,High
Germany,1540.0050168464006,Medium
USA,-417.0169292853999,Low
Brazil,-205.8570368914999,Low
Australia,3262.5412686119,High
Canada,87.61345361050007,Low
Brazil,1327.3530768173002,Medium
India,-577.6584805692,Low
India,2305.3944365937004,High
China,-865.4044451206998,Low
Canada,-251.69925246229997,Low
India,2108.6298229524,High
Japan,151.79314085010014,Low
India,2788.1149610515,High
Germany,993.5732285450001,Medium
France,1516.9083620535002,Medium
India,-428.4329066089,Low
Australia,1285.0134823888002,Medium
Australia,1799.7344535144002,Medium
USA,3683.1529297027996,High
USA,1547.3168391914003,Medium
Japan,1588.2704892094005,Medium
Australia,1410.5761631072,Medium
USA,3600.0106330970007,High
Brazil,-315.64181434299996,Low
UK,-718.2464535577999,Low
Japan,-489.59658186859997,Low
France,81.52691039790002,Low
Germany,-955.2307917150999,Low
India,3461.8536902541,High
China,-51.66896523889997,Low
Japan,175.58370352959992,Low
Canada,-404.4781834255,Low
India,2501.3209257024005,High
Brazil,155.7111015198,Low
China,-920.2522883951,Low
India,1123.0192410915001,Medium
Japan,1052.4878250813001,Medium
Germany,1593.2395352695,Medium
Australia,-10.39214869189982,Low
Brazil,1124.9880673227,Medium
Australia,3744.2196686245,High
UK,-104.3978636814,Low
USA,1837.5115441197001,Medium
China,1802.3859925855,Medium
India,1029.3885854659,Medium
Australia,1998.1773689682004,High
India,759.9728894416,Medium
Brazil,3450.4492126614005,High
UK,1937.9253653278004,High
India,1477.3755644674,Medium
China,-1024.3122040446997,Low
Canada,2257.9506618894,High
India,-415.66765436369997,Low
UK,2169.9235107206,High
UK,2154.5343509002005,High
Canada,2333.6332197037,High
UK,3081.3262366966005,High
China,-144.16001217350004,Low
China,-681.2408996311999,Low
Germany,3463.7772521784996,High
China,1660.2827869028006,Medium
USA,850.4281850219999,Medium
Australia,275.99526442650006,Low
Canada,2335.7932932791005,High
China,2104.7180819598,High
USA,282.19308060489993,Low
Canada,-109.34892083359978,Low
USA,-191.9601067248999,Low
China,2520.4571928213,High
India,706.0830859345003,Medium
China,2910.1942287465004,High
Australia,2552.7452547567,High
Brazil,1119.8616961139996,Medium
Brazil,2518.5038649221005,High
Australia,-968.2224123249,Low
Australia,235.16165633650007,Low
India,-394.7792402240002,Low
USA,1469.8514483448998,Medium
Brazil,2720.4890289366003,High
Brazil,3279.8980124668,High
Canada,403.8589277314002,Low
India,600.9514712686,Medium
USA,1498.7056579702,Medium
China,3470.6389045561004,High
China,713.8444243536003,Medium
Japan,2974.6136222843006,High
UK,1591.1185050295003,Medium
Canada,1065.2777749563002,Medium
USA,-868.86873755,Low
China,336.3738237270001,Low
France,2661.4194741279002,High
Germany,1701.3330008434,Medium
Japan,2014.5082412257,High
Australia,2562.1730484188006,High
India,46.96773311970003,Low
China,2262.6687913876003,High
India,2019.0703752149002,High
India,425.24511160120005,Low
Japan,-348.03818515699993,Low
Germany,2072.9580212419005,High
China,170.98466203560008,Low
Canada,-671.6663238035,Low
France,2189.3810191450007,High
USA,-1125.1577922872,Low
France,117.27172257900004,Low
China,-453.35694909129995,Low
China,406.27504406599974,Low
Germany,-742.3541350681998,Low
Canada,1959.3937617485,High
Brazil,2266.2511246957,High
China,2619.7318238052003,High
USA,347.0874269399002,Low
France,2555.8439891809003,High
USA,-302.6763950664001,Low
UK,-163.09947844079977,Low
Germany,2210.6175699879004,High
France,309.000198244,Low
India,1790.0620991444005,Medium
India,536.3311346985001,Low
UK,816.4547048999001,Medium
USA,1472.6697737180004,Medium
China,1448.1891114638001,Medium
Japan,2133.1122704111,High
France,247.7297623769001,Low
USA,-577.4478333008,Low
India,638.8373470735,Medium
India,1326.8316925130998,Medium
Japan,2449.3345539881,High
Australia,2633.0995189679998,High
Brazil,794.8191610675001,Medium
India,1485.8708688773002,Medium
USA,2758.217648841801,High
USA,1350.1892888178002,Medium
Australia,-1348.1426120270999,Low
UK,1210.4073192202002,Medium
Canada,1845.5316232829005,Medium
UK,3196.6568491559005,High
India,590.0605397594,Medium
USA,2508.2705734753,High
Brazil,663.1791978900002,Medium
Brazil,2339.1816926950005,High
Australia,599.3730636296,Medium
France,2006.4433497501004,High
France,2773.4063232312005,High
USA,1186.2073507864002,Medium
India,1411.8544156624,Medium
China,426.9864990133001,Low
USA,1299.7159781688001,Medium
Japan,293.02868058950014,Low
UK,2935.3155758343,High
Japan,-532.7970051057998,Low
Canada,1792.7775689821003,Medium
France,2252.2674373540003,High
Canada,525.2887872923001,Low
Canada,-240.50429443419995,Low
Australia,1963.5607398578004,High
Canada,1624.2323427651,Medium
UK,1447.1990766586,Medium
France,1595.2917480529,Medium
France,-674.418656648,Low
Australia,97.99242508100008,Low
France,-927.8648483390998,Low
China,33.62332553190009,Low
Germany,1434.8408959608,Medium
Japan,-643.9826516882,Low
China,2185.3104535261,High
Canada,2348.2586973463003,High
Brazil,-658.2268989042998,Low
Canada,2862.3949798699005,High
France,1589.1422295368006,Medium
China,-41.826714030100106,Low
UK,1411.5181032202,Medium
China,1003.2430750582,Medium
Japan,1856.4168281108,Medium
UK,2151.1413210487003,High
Australia,1936.1431574973005,High
UK,-751.2607155578997,Low
France,3198.8931514027004,High
Brazil,1560.8429470865,Medium
USA,1186.5294561006,Medium
Canada,1061.2045847956997,Medium
India,-492.1712575073998,Low
Canada,831.8596100155003,Medium
Germany,2552.0933428896,High
USA,32.81742883850001,Low
Brazil,1625.4247288998004,Medium
Australia,2194.2350363683,High
Australia,-500.65253642359994,Low
Germany,682.6090475841002,Medium
Canada,1865.7478375510004,Medium
Brazil,2259.0809428293005,High
Germany,614.1953151169,Medium
Canada,-315.1113893235997,Low
USA,3129.2271121128006,High
Australia,2728.7085510373,High
Germany,-83.54087497579974,Low
USA,1217.1490561416,Medium
Australia,1190.4056397906002,Medium
India,2048.7811131862004,High
India,2078.1566907424003,High
India,-527.5363465042,Low
Canada,820.5734367569002,Medium
France,136.8018858488,Low
Canada,2905.3488437745004,High
China,1514.5074844823,Medium
Australia,594.9128587481001,Medium
China,-502.08282731940005,Low
Germany,521.7915366807001,Low
India,2089.4592094546997,High
India,443.5912007060999,Low
Australia,293.85464367680004,Low
India,2203.4955321735006,High
France,840.2607493512,Medium
UK,1048.1050721015,Medium
Japan,715.0535323099002,Medium
China,-448.31366260269976,Low
Japan,-1.807659009799977,Low
France,3114.8553960665004,High
China,-588.1831363687999,Low
Australia,372.3864481445001,Low
France,1670.3011904261002,Medium
UK,-937.2635301051998,Low
Brazil,-678.8626646688999,Low
France,3515.4505415013004,High
Australia,1850.1520475189002,Medium
Brazil,396.66203482640026,Low
USA,1397.4531055939,Medium
Germany,238.36150129930002,Low
UK,1025.3679526207998,Medium
India,851.5236091874001,Medium
Germany,-77.9205677567,Low
USA,-1006.9454512849001,Low
Australia,157.9385003633,Low
Germany,938.5636788477002,Medium
Australia,2481.1988223885005,High
China,845.2617669953004,Medium
UK,-578.2071906325997,Low
France,-205.93756369279998,Low
UK,1553.4899138153003,Medium
India,-532.0550046262998,Low
Japan,2005.5053628591004,High
Canada,1558.9854490844,Medium
USA,1373.5611514112004,Medium
USA,1814.8592205456002,Medium
Germany,347.35846960110007,Low
Canada,2446.3211125202,High
France,3396.5234607292005,High
Canada,130.4287026282999,Low
Japan,699.1886572168003,Medium
France,1587.5294121493,Medium
Japan,1901.7013992541001,Medium
France,-166.33251949710004,Low
UK,3420.0389038653,High
Australia,2076.2772172207,High
Brazil,874.4468908877002,Medium
India,1317.4252413973004,Medium
India,1139.6552149994,Medium
China,452.38895680320024,Low
Japan,3178.4181397221005,High
Australia,2400.4533326343003,High
France,790.7588700935999,Medium
Brazil,356.8575945274001,Low
USA,-926.2755716700001,Low
China,1920.1538821131999,High
Brazil,505.3900858433001,Low
France,2712.4164809517997,High
Australia,2449.5998529799003,High
France,2404.7924112308006,High
China,2106.3910858058007,High
Canada,2010.0918441043,High
Australia,3339.0567789249003,High
India,1048.4632152994002,Medium
India,1657.7909325974001,Medium
UK,2439.3438992987,High
France,61.60625222050004,Low
Brazil,3315.2042687367,High
Brazil,643.3966637931001,Medium
UK,1786.7058904644,Medium
Australia,-1075.0796405941,Low
China,1249.8064515787005,Medium
India,-74.08786668899995,Low
USA,-747.162961293,Low
Australia,-859.7886152931001,Low
UK,835.1470065769998,Medium
China,1562.2189071315,Medium
India,1954.0314785009002,High
France,72.1393350811,Low
India,1214.5560513858004,Medium
China,2531.6385947812,High
Germany,910.4436676102001,Medium
Japan,597.817904241,Medium
China,26.991423989500007,Low
Japan,-683.8545264211999,Low
Germany,2011.1056880712001,High
India,-615.1837669652999,Low
Australia,-570.4801981666999,Low
Australia,1760.7701476083005,Medium
USA,2527.6649673006004,High
USA,1937.6132536473006,High
Canada,508.3012766525001,Low
UK,541.57862958,Low
Canada,953.5086850280002,Medium
UK,985.9783123751004,Medium
Japan,3328.1468123436002,High
Germany,1647.5349793331004,Medium
UK,982.1697731108002,Medium
Germany,622.6516782788,Medium
Brazil,-551.7314987337,Low
France,-453.2023801493,Low
Canada,1449.0690373542,Medium
Japan,756.1401440141001,Medium
Germany,1329.4974841968,Medium
Brazil,188.09439952770003,Low
UK,2687.6925324765007,High
USA,602.6586782484001,Medium
China,2915.9397110725004,High
USA,-578.6041369784,Low
China,2047.7533776720002,High
USA,2223.8464794628007,High
Germany,592.3131304812001,Medium
UK,2325.7155899572,High
China,844.3073982559002,Medium
USA,2485.4282859526006,High
France,2085.4015793239996,High
Japan,-442.2855732467999,Low
Canada,-553.1049618707999,Low
Japan,1105.0919299307006,Medium
France,1418.7791583452001,Medium
UK,2197.0210132526,High
UK,-693.8401984695997,Low
India,-304.33530853389993,Low
Australia,710.9943932059,Medium
Japan,-153.32990601419988,Low
Brazil,1948.2474958803002,High
UK,731.1125242095,Medium
India,1583.1557956189001,Medium
France,-830.0739205563999,Low
Japan,-498.3889172916,Low
Canada,1461.3569020895002,Medium
India,-729.3354505116,Low
UK,2751.8506012219,High
Brazil,1363.5919921290001,Medium
China,2352.6569709755004,High
Germany,1951.5765775094,High
Australia,2387.6875980582,High
Brazil,632.2337403330001,Medium
Japan,1186.3818801378,Medium
Germany,3526.3916725743006,High
UK,-457.31974501269985,Low
Brazil,2508.5843827716003,High
India,1396.1524031826,Medium
Australia,2466.1615541665005,High
Germany,2768.7394727025003,High
Canada,1238.0972414341,Medium
France,-82.27258750769988,Low
Australia,2167.2333405773,High
Canada,2759.9601042637005,High
France,2055.2278244916,High
UK,-273.5846283799,Low
France,1257.1241733855004,Medium
Canada,3211.0606491157005,High
Germany,2033.5055566048004,High
Japan,1618.5827553176002,Medium
UK,234.75829680050003,Low
UK,980.1711086431002,Medium
Germany,859.5322096736006,Medium
Germany,3087.3766203757,High
Canada,2805.2343531175998,High
Brazil,1058.9816605189,Medium
UK,1569.268213111,Medium
UK,2388.5787161947005,High
UK,3170.0911931731007,High
Brazil,-43.78991242219999,Low
Canada,1020.4842732280999,Medium
France,-965.1861870725,Low
USA,3568.1785686281,High
USA,36.59804430080004,Low
India,-43.50893665899997,Low
France,1089.0824717290002,Medium
Australia,-353.7044992325998,Low
Canada,1846.1151346545003,Medium
China,344.6262996679002,Low
France,1989.0285616022004,High
India,3316.4365145169995,High
France,-1209.7692094677,Low
UK,477.87447450580004,Low
Canada,2372.5143722374005,High
Japan,1068.7487405334002,Medium
Brazil,2164.7142518848004,High
India,1491.2209687755999,Medium
Canada,7.1945010988000035,Low
India,2184.25250693,High
France,2904.9593284191,High
Germany,3403.2357687061003,High
Brazil,1846.7569508956003,Medium
Canada,755.221746812,Medium
USA,-28.060554454800013,Low
Germany,2400.0936898336004,High
Canada,2985.5836782222004,High
Brazil,1715.3385515938,Medium
USA,685.3708667511003,Medium
Germany,1062.085226863,Medium
Germany,1607.7473909655005,Medium
France,1206.6796194764,Medium
Brazil,1441.7609574040998,Medium
Brazil,56.89415280130015,Low
Canada,3431.8237091226,High
France,-373.82096299939997,Low
USA,2701.6754534788,High
Canada,1654.5850755632,Medium
Brazil,-336.3632184873999,Low
Brazil,253.4121073819,Low
India,-721.3991831374999,Low
USA,2729.8858937944005,High
USA,16.181065850600362,Low
Australia,2134.2593507896,High
Germany,767.5191221643001,Medium
UK,281.6887583401999,Low
UK,1852.8786292907,Medium
Germany,2579.8068904573,High
Australia,383.74494151800013,Low
India,2105.8312454317006,High
UK,-332.22645151139994,Low
Japan,994.365303778,Medium
Brazil,374.1191729167,Low
Japan,321.6387729326002,Low
Japan,-442.2606571892,Low
Germany,1131.0665058492,Medium
Brazil,-958.9490844159001,Low
USA,3445.1470486311005,High
Canada,411.5785724074003,Low
Japan,2686.2846503804,High
Germany,3139.6846750189998,High
China,600.4906945185003,Medium
China,-277.4626047137,Low
Japan,-599.4030501145999,Low
Canada,982.7679199092003,Medium
China,946.6769206477002,Medium
India,174.82594602370023,Low
Canada,2853.2724557966003,High
Brazil,1346.1819355948,Medium
Germany,-987.7940357283999,Low
France,1695.4094484436005,Medium
Japan,2443.3759841538,High
Canada,1838.1772085541002,Medium
Canada,18.675856379700065,Low
India,614.7712630255,Medium
China,1932.7949899934001,High
Canada,2957.6150208923,High
Australia,1379.4624956765006,Medium
China,1582.6732034838,Medium
India,2732.7704961556997,High
UK,226.24749700880002,Low
China,134.55473039790013,Low
Canada,-668.9953489152,Low
France,1023.0714673324003,Medium
Japan,-808.8020151877,Low
UK,449.8977584940003,Low
Germany,1643.4562482889003,Medium
USA,1290.6906464036,Medium
India,437.8047084038001,Low
UK,3750.800859573,High
Germany,962.0089670355001,Medium
India,545.3783350682,Low
UK,-717.4474270279001,Low
Germany,1466.2113529117005,Medium
USA,709.7519031019999,Medium
Germany,1401.1297041441,Medium
France,1983.0630723633,High
USA,-443.0759004422,Low
Germany,1602.3603448005001,Medium
Canada,1573.3779249406002,Medium
India,-675.9619134639,Low
Australia,-676.3667087363,Low
Japan,1482.3621273846002,Medium
France,605.6546155347,Medium
Canada,262.9552285987999,Low
Australia,793.4997438586003,Medium
China,410.3966002612999,Low
Australia,2951.0672505420007,High
France,1720.6071125318003,Medium
Canada,1697.5079773857003,Medium
Brazil,2658.0690373336,High
USA,446.41007834169994,Low
France,-873.6424600497999,Low
China,1475.4229459521998,Medium
UK,818.9340148904,Medium
India,3008.2117523603,High
China,-321.90742716599993,Low
Canada,-313.24391219400013,Low
France,3346.8402717437,High
UK,2144.4897296746003,High
China,1079.7165361114003,Medium
France,-1320.5499649112999,Low
Australia,1419.9414673962003,Medium
India,21.763957228300058,Low
UK,3191.0090514190006,High
Canada,3208.4900540711005,High
France,-933.7117288389,Low
UK,1237.6269860678,Medium
Canada,2358.4603034910006,High
India,2106.9220753138,High
UK,535.9862936556003,Low
USA,2425.684396514601,High
Japan,1297.8300857166005,Medium
Australia,-52.19904084300015,Low
Canada,-166.99270325269993,Low
Germany,-499.09684007209995,Low
USA,2364.4526726617,High
India,-1087.3251291102,Low
Germany,1356.3443149947002,Medium
Brazil,1590.1491070234006,Medium
Brazil,1378.7401103417,Medium
Australia,2915.7163273220995,High
UK,1917.2216936568002,High
China,2014.5683576392998,High
Japan,-228.3024845944999,Low
Japan,3151.3506291402005,High
China,-688.1260917216,Low
Germany,796.517691168,Medium
India,229.59861538710004,Low
India,1832.8163815224002,Medium
China,224.45300267629995,Low
China,1862.4027508727002,Medium
Germany,2757.3345610558004,High
USA,118.32230777289999,Low
Brazil,781.6108764183002,Medium
UK,1107.9149670838,Medium
USA,252.45515954120003,Low
UK,2288.3328375884003,High
Germany,2745.6996287919,High
Canada,2498.0520440910004,High
Brazil,-1307.3117681839,Low
Australia,-491.2138506727,Low
India,1566.9357866328999,Medium
Japan,-650.108453175,Low
Canada,366.0245096177001,Low
Canada,1285.7291801969,Medium
USA,1454.2833540220001,Medium
Japan,23.33475369900009,Low
Japan,1517.9206851364004,Medium
France,1997.5680957581,High
Australia,-36.29409122200002,Low
Japan,553.9280513656001,Low
Australia,1331.6244171029002,Medium
USA,746.9651372948001,Medium
Germany,160.7629631957002,Low
Brazil,-85.9640934201999,Low
Germany,1264.2980906096004,Medium
Canada,2100.114955297,High
Australia,1996.3170204353999,High
Australia,-808.4930672771999,Low
India,671.4381715956999,Medium
India,-1231.2529723242,Low
Brazil,-131.83245273960006,Low
Germany,596.5103586658001,Medium
Canada,842.1114073468004,Medium
Canada,1857.1217519127001,Medium
Australia,1457.0296937048006,Medium
China,-556.5006956382999,Low
India,2246.226874098,High
Brazil,-246.6565725390999,Low
China,2107.4986636202,High
USA,2651.2036506060003,High
Japan,3048.8393739964,High
Brazil,1874.6977164005998,Medium
Japan,232.2298968894001,Low
Japan,2278.8422352303996,High
UK,-825.1770039444999,Low
UK,1148.4206487302001,Medium
France,1116.6412722938999,Medium
Germany,1633.3541120759003,Medium
Canada,-510.8185563246999,Low
Canada,2224.3326167984005,High
Germany,620.077161359,Medium
USA,1703.1204036006002,Medium
Canada,916.2737500705001,Medium
France,2363.2111384154996,High
Germany,1822.7274206609002,Medium
China,2241.4981632458002,High
USA,744.7861646851001,Medium
UK,1195.5639886665,Medium
India,3048.7401686978,High
Japan,556.4693807391001,Low
UK,-739.6247450776001,Low
India,2364.0122654933,High
Canada,3388.263406816,High
Australia,2126.1396764362,High
China,2725.9795187375003,High
Germany,-116.23759498359993,Low
USA,1341.7949448519,Medium
USA,-86.92233098649996,Low
USA,655.3060074153,Medium
Canada,1327.6950219216,Medium
USA,3485.7959548056006,High
China,1391.8851257926,Medium
France,260.71247481930004,Low
India,683.6716954167002,Medium
Japan,3229.6397738696,High
Germany,2546.8983044716006,High
France,2146.5573684924,High
Canada,3004.1195112731,High
Germany,292.56244572340006,Low
Germany,895.6881249863001,Medium
USA,162.15292118019988,Low
Japan,-192.9650470736999,Low
Japan,2077.4735333812005,High
France,305.3478026959001,Low
India,237.23021913640008,Low
Germany,2475.7494074546,High
UK,1468.4358600784003,Medium
India,352.0948012286,Low
Brazil,1249.0267077988003,Medium
Australia,456.6556696852998,Low
Australia,252.63388114300005,Low
Brazil,1119.0752665072005,Medium
France,504.42821600160016,Low
China,1906.9343481946,High
Australia,621.3860040330001,Medium
Canada,1503.5777643711,Medium
France,143.84070642890006,Low
China,-767.9363298324998,Low
USA,2927.3256469595,High
Japan,1380.3205525134003,Medium
France,1873.8927771452006,Medium
China,-779.0266651152999,Low
India,2509.8048841895006,High
UK,716.7485297149001,Medium
UK,1176.7463240672,Medium
China,919.8668709813002,Medium
Canada,860.0129149787003,Medium
Australia,-34.84908237459996,Low
Germany,2213.6054694945,High
Australia,-28.480320286299985,Low
